Id,Label,name,次数,Weighted Degree,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality,Eccentricity,Closeness Centrality,Betweenness Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length
6275,6275,蓬莱山輝夜,12,20,6.49E-04,6.49E-04,14,6.33E-04,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,79933.66667,986.6666667,1702.333333,2010-12-15 21:58:46,179
510,510,そっと評価されるべき,17,17,8.99E-04,8.99E-04,14,8.44E-04,0,0.573529412,78,0.056656238,3,2.502479339,175.760587,12144.33333,363.1666667,224.5,2011-03-11 00:52:45,293.5
6314,6314,藤原妹紅,12,20,6.49E-04,6.49E-04,14,6.33E-04,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,17073.33333,515.6666667,335,2010-11-16 16:44:25,525
481,481,てるもこは永遠の輝き,12,20,6.49E-04,6.49E-04,14,6.33E-04,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,19831.5,392,434,2010-12-10 11:24:42,209.5
6218,6218,十万石饅頭,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,17042,707,534,2011-06-16 02:50:11,243
135,135,VOCALOID,35,87,0.001798471,0.001798471,8,0.001642623,0,0.319327731,190,0.087894201,3,2.483471074,995.0002869,1944.045455,83.5,63,2011-02-26 20:32:21,257.9090909
6159,6159,X...すごい漢だ.,9,9,5.00E-04,5.00E-04,22,5.66E-04,0,1,36,0.052925872,3,2.408264463,0,12048.31359,1334.028223,721.0499356,2011-07-08 12:06:27,640.0035061
1449,1449,ハートフルボッコ,13,13,6.99E-04,6.99E-04,12,7.26E-04,0,0.615384615,48,0.065023917,3,2.236363636,275.5357685,11267.5,379.5,78,2012-10-19 03:09:26,760
1271,1271,X..動画に出てきた折り畳みバイクです,9,9,5.00E-04,5.00E-04,4,5.60E-04,0,1,36,0.014569,3,2.808264463,0,17305.14249,1874.101683,266.1271382,2011-07-08 17:33:50,636.3757159
250,250,X.heartful.hurtful,9,9,5.00E-04,5.00E-04,12,5.62E-04,0,1,36,0.04014157,3,2.423140496,0,10905.07307,2470.724589,411.7425104,2011-06-26 00:51:09,697.5923069
5290,5290,東方ハートフル物語,12,20,6.49E-04,6.49E-04,14,6.33E-04,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,19831.5,392,434,2010-12-10 11:24:42,209.5
516,516,どら痛,20,33,0.001049108,0.001049108,14,9.82E-04,0,0.547368421,104,0.071621103,3,2.246280992,327.3971898,10081.2,224.4,201.2,2011-02-02 01:29:50,370
5319,5319,東方を描いてみた,11,13,5.99E-04,5.99E-04,21,5.73E-04,0,0.836363636,46,0.059591286,3,2.252892562,21.31792414,2269.333333,90,28,2009-09-21 19:04:52,553.3333333
11,11,SAI,9,9,5.00E-04,5.00E-04,21,4.94E-04,0,1,36,0.04932187,3,2.301652893,0,2019,59,31,2010-05-19 01:30:36,544
5127,5127,小惑星,12,21,6.49E-04,6.49E-04,21,6.13E-04,0,0.787878788,52,0.041822017,3,2.652892562,25.34530122,35958.33333,311.3333333,113,2011-04-30 20:49:27,184
1214,1214,X.ﾟдﾟ..1,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057146586,3,2.403305785,0,8329.543135,1072.060427,418.4222943,2011-07-11 21:53:35,437.7040427
3448,3448,卵,10,10,5.50E-04,5.50E-04,21,5.71E-04,0,1,45,0.018999929,4,2.814049587,0,47759,396,132,2011-03-10 23:40:56,165
3366,3366,宇宙の車窓から,51,172,0.002597792,0.002597792,21,0.002396727,0,0.250980392,320,0.073498258,3,2.590082645,991.9525689,56870.33333,515.3333333,182.7916667,2011-02-25 11:17:21,175.7083333
427,427,X.うしのなかにいる.,9,9,5.00E-04,5.00E-04,22,5.50E-04,0,1,36,0.05363109,3,2.410743802,0,1705.001505,2158.114851,692.5017546,2011-07-07 10:59:45,702.2766112
2033,2033,地元民ホイホイ,10,10,5.50E-04,5.50E-04,21,5.38E-04,0,1,45,0.024241483,3,2.797520661,0,40989,331,153,2012-03-05 06:44:24,352.5
5728,5728,月,10,10,5.50E-04,5.50E-04,21,5.38E-04,0,1,45,0.024241483,3,2.797520661,0,81489,633,303,2011-01-15 16:35:56,161
278,278,MOONLIGHT,10,10,5.50E-04,5.50E-04,21,5.38E-04,0,1,45,0.024241483,3,2.797520661,0,81489,633,303,2011-01-15 16:35:56,161
3976,3976,外れレア,10,20,5.50E-04,5.50E-04,21,5.28E-04,0,1,45,0.032428357,3,2.695041322,0,54602,406,132,2011-02-14 02:10:15,121
2034,2034,太陽系,33,126,0.001698556,0.001698556,21,0.001556483,0,0.382575758,202,0.058668115,3,2.618181818,378.8158661,58950.89474,572.3684211,244.4736842,2011-03-23 08:05:59,195.1052632
4687,4687,感動のラスト,10,13,5.50E-04,5.50E-04,7,5.91E-04,0,1,45,0.054801019,3,2.400826446,0,59313,2485.5,687,2011-08-15 19:51:45,968
3347,3347,神回,33,38,0.001698556,0.001698556,21,0.001621186,0,0.3125,165,0.113054555,3,2.116528926,2891.745126,35584.5,1724.916667,194,2011-02-08 13:53:44,832.4166667
5285,5285,北斗無双,10,10,5.50E-04,5.50E-04,13,5.86E-04,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011-05-15 13:08:31,1414
2180,2180,ジャギ,10,10,5.50E-04,5.50E-04,13,5.86E-04,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011-05-15 13:08:31,1414
6272,6272,愛すべきバカ,10,10,5.50E-04,5.50E-04,13,5.86E-04,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011-05-15 13:08:31,1414
472,472,アミバ,10,10,5.50E-04,5.50E-04,13,5.86E-04,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011-05-15 13:08:31,1414
4721,4721,世紀末バカゲー,10,10,5.50E-04,5.50E-04,13,5.86E-04,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,2011-05-15 13:08:31,1414
2602,2602,市場制圧,21,23,0.001099066,0.001099066,13,0.001079185,0,0.495238095,104,0.091490553,3,2.124793388,609.8402595,29845.44444,1129.888889,164,2011-12-23 04:58:21,719.1111111
4692,4692,変態紳士,10,10,5.50E-04,5.50E-04,13,5.74E-04,0,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011-10-02 13:11:08,1146
1375,1375,ﾍｪｰﾗﾛﾛｫｰﾙﾉｫｰﾉﾅｰｧｵｵｫｰ,10,10,5.50E-04,5.50E-04,13,5.74E-04,0,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011-10-02 13:11:08,1146
6253,6253,死にゲー,10,10,5.50E-04,5.50E-04,13,5.74E-04,0,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011-10-02 13:11:08,1146
429,429,X.かっせる,9,9,5.00E-04,5.00E-04,22,5.12E-04,0,1,36,0.058088992,3,2.382644628,0,11415.8989,1742.744963,689.7708592,2011-07-10 09:40:05,640.5237115
15,15,X.クウ,9,18,5.00E-04,5.00E-04,22,5.19E-04,0,1,36,0.06406564,3,2.279338843,0,13157.54897,577.457528,67.86183711,2011-07-06 10:35:27,711.5100399
488,488,ゆっくり劇場,208,632,0.010441125,0.010441125,14,0.009641697,0,0.067075437,1444,0.378827931,2,1.828099174,47314.17754,32292.85841,814.9115044,303.0973451,2012-09-11 07:37:23,601.7876106
5829,5829,腹筋ブレイカー,10,11,5.50E-04,5.50E-04,21,5.30E-04,0,0.688888889,31,0.045548046,3,2.53553719,47.45189772,32122.5,2131,264.5,2009-04-17 03:16:56,233.5
289,289,サムネホイホイ,46,66,0.002348004,0.002348004,21,0.002120793,0,0.251207729,260,0.172711024,3,1.966115702,5012.523044,24444.68182,956.3636364,174.9545455,2011-07-01 03:49:00,669.3636364
2591,2591,ゆっくりボカロカバーリンク,14,15,7.49E-04,7.49E-04,8,7.18E-04,0,0.648351648,59,0.029490087,3,2.788429752,17.07487101,30495.1,1386.166667,682,2011-02-15 02:38:42,237.4
2215,2215,ピー音仕事しろ,9,9,5.00E-04,5.00E-04,14,5.23E-04,0,0.527777778,19,0.04484862,3,2.258677686,195.8297136,26481.5,887,256,2011-04-17 14:38:54,677
5263,5263,レインボーシックスベガス2,9,9,5.00E-04,5.00E-04,14,5.49E-04,0,1,36,0.055428411,3,2.395041322,0,17245,552,48,2010-09-29 21:25:28,541
1513,1513,ゆっくり評価されるべき,70,145,0.003546985,0.003546985,14,0.003155666,0,0.204140787,493,0.229991507,3,2.004132231,5374.255592,9439.644578,385.6807229,78.5060241,2011-05-29 01:13:43,673.9096386
1223,1223,X.この卓は全年齢対象です,9,9,5.00E-04,5.00E-04,22,5.59E-04,0,1,36,0.040399805,3,2.423966942,0,15445.30653,1574.884527,133.8638436,2011-07-06 06:45:29,645.3922812
1752,1752,ゆっくりTRPG第一話リンク,40,101,0.002048259,0.002048259,22,0.001901503,0,0.311538462,243,0.121860874,3,2.256198347,432.225462,31752.25641,604.0940171,640.5726496,2013-04-01 05:27:13,693.3076923
4430,4430,パラノイア完結済みリンク,9,9,5.00E-04,5.00E-04,22,5.25E-04,0,1,36,0.039959814,3,2.423966942,0,233048.6667,3370.666667,4612,2012-03-27 02:13:28,634.6666667
257,257,TRPGリプレイ,19,25,9.99E-04,9.99E-04,22,9.78E-04,0,0.532163743,91,0.065822531,3,2.340495868,162.2449044,26575.61538,396.6923077,384.6923077,2013-02-03 01:12:44,614.3846154
6197,6197,ゆっくり殺意,13,19,6.99E-04,6.99E-04,22,6.97E-04,0,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,2012-10-16 20:01:14,893.3333333
180,180,うp主失踪シリーズ,14,23,7.49E-04,7.49E-04,22,7.38E-04,0,0.626373626,57,0.08107317,3,2.260330579,63.05274937,81998,1835.142857,1564,2012-02-07 13:07:40,1036.142857
4609,4609,メリケンクオリティ,10,10,5.50E-04,5.50E-04,22,5.62E-04,0,1,45,0.058927965,3,2.402479339,0,17330,453,296,2012-10-15 17:20:57,885
1111,1111,X.じゃないチルノ,9,9,5.00E-04,5.00E-04,14,5.12E-04,0,1,36,0.048723354,3,2.233884298,0,12130.03011,1741.023628,8.375650714,2011-06-29 02:25:22,729.3812259
5302,5302,埼玉県民ホイホイ,13,13,6.99E-04,6.99E-04,8,7.16E-04,0,0.641025641,50,0.047629654,3,2.185950413,1415.671359,169083,4219,1413,2011-10-14 08:46:17,627.5
31,31,Minecraft,40,105,0.002048259,0.002048259,22,0.002006816,0,0.279487179,218,0.130591031,3,2.123140496,1057.017141,23411.12143,544.2357143,200.3,2012-05-13 23:39:23,681.5357143
4054,4054,ボカロメタル殿堂入り,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,17042,707,534,2011-06-16 02:50:11,243
1359,1359,X.スカイライナー.スカイランナー,9,9,5.00E-04,5.00E-04,22,5.15E-04,0,1,36,0.067252553,3,2.329752066,0,12151.1935,1097.048268,441.7942316,2011-06-29 09:54:17,710.1700821
4630,4630,メロスピ,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,17042,707,534,2011-06-16 02:50:11,243
1258,1258,VOCALOID食堂入り,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,9209.5,369.5,273.5,2010-09-20 13:35:50,168.5
6203,6203,真ゆっくりクトゥルフサーガ,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,2012-10-20 14:49:25,770
223,223,クトゥルフ神話TRPG,106,297,0.005345456,0.005345456,22,0.00520138,0,0.105121294,585,0.20735888,3,2.101652893,4452.793042,38397.64423,904.0192308,502.75,2013-01-11 10:29:44,696.3076923
2655,2655,ボーダーブレイク外部出力,9,20,5.00E-04,5.00E-04,22,5.13E-04,0,0.833333333,30,0.060384681,3,2.336363636,7.668457547,1389,94,4.25,2011-04-27 20:23:15,727.25
320,320,BORDERBREAK,8,41,4.50E-04,4.50E-04,22,4.66E-04,0,0.892857143,25,0.062194953,3,2.256198347,15.73479866,1006.4,83.2,3.6,2011-05-21 06:43:49,636.5
6247,6247,金髪の子かわいそう,9,9,5.00E-04,5.00E-04,14,5.29E-04,0,1,36,0.054090825,3,2.36446281,0,24427.5,711.5,87,2013-02-08 21:10:53,719
408,408,きめぇ丸,17,44,8.99E-04,8.99E-04,14,9.05E-04,0,0.551470588,75,0.069065856,3,2.35785124,27.34192844,4733.285714,188.2857143,95.42857143,2012-10-03 01:48:01,653.2857143
4114,4114,ロボット,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
2132,2132,働くゆっくりシリーズ,16,26,8.49E-04,8.49E-04,21,8.47E-04,0,0.566666667,68,0.048528645,3,2.541322314,500.147674,44714,317,261.6,2011-04-18 01:30:40,100.4
1291,1291,つんでれんこ,12,12,6.49E-04,6.49E-04,21,6.18E-04,0,0.666666667,44,0.087000206,3,2.136363636,118.9284759,1421.5,93,6,2010-10-14 13:15:50,390
1079,1079,ボーダーブレイク,10,84,5.50E-04,5.50E-04,22,5.51E-04,0,0.822222222,37,0.069927635,3,2.242975207,21.70204283,696.5833333,54.16666667,2.916666667,2011-09-16 05:07:22,653.875
5246,5246,昭和大学,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
2124,2124,ダッチワイフ,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
5769,5769,昭和花子2,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
1343,1343,オリエント工業,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
6242,6242,本来のゆっくりの使い方,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
389,389,DigInfo_TV,10,10,5.50E-04,5.50E-04,21,6.10E-04,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011-07-01 03:23:54,260
2658,2658,なんということでしょう,10,11,5.50E-04,5.50E-04,22,5.75E-04,0,0.888888889,40,0.063127988,3,2.356198347,26.56275734,50287.33333,1196.666667,128,2012-03-24 09:31:05,1061.666667
30,30,X.せんしゃのなかにいる.,9,9,5.00E-04,5.00E-04,22,5.68E-04,0,1,36,0.047772181,3,2.410743802,0,14464.65279,1522.883619,366.0365903,2011-07-08 12:10:43,825.5819971
6187,6187,服なんて飾りです,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057146586,3,2.403305785,0,38484,1232,101,2012-02-24 05:55:40,1389
229,229,アリアンロッド2E,14,31,7.49E-04,7.49E-04,22,7.74E-04,0,0.725274725,66,0.06456443,3,2.399173554,4.30952381,36753.14286,834.5714286,133.8571429,2012-04-23 10:53:11,1212.857143
5794,5794,猫マグロ,19,23,9.99E-04,9.99E-04,4,0.001032186,0,0.538011696,92,0.071192408,3,2.32892562,107.3521161,256413.6667,18455.33333,553.3333333,2010-11-01 03:34:30,1333
1403,1403,ケツだめし,10,10,5.50E-04,5.50E-04,22,5.79E-04,0,1,45,0.057816601,3,2.375206612,0,324270,20342,772,2010-11-19 14:18:03,948
6268,6268,茂の中の人,10,10,5.50E-04,5.50E-04,22,5.79E-04,0,1,45,0.057816601,3,2.375206612,0,324270,20342,772,2010-11-19 14:18:03,948
465,465,ＲＰＧツクール,10,10,5.50E-04,5.50E-04,22,5.79E-04,0,1,45,0.057816601,3,2.375206612,0,324270,20342,772,2010-11-19 14:18:03,948
483,483,X.安全運転.危険運転,9,9,5.00E-04,5.00E-04,14,5.40E-04,0,1,36,0.025826941,3,2.681818182,0,6324.872853,1097.565683,376.3949195,2011-07-15 07:07:53,771.6749038
2096,2096,ダーク♂尺余り,18,18,9.49E-04,9.49E-04,9,9.13E-04,0,0.477124183,73,0.057901963,3,2.325619835,2093.360567,3775.333333,269,44.33333333,2012-06-28 22:40:07,706
4887,4887,静岡県,10,10,5.50E-04,5.50E-04,4,5.42E-04,0,1,45,0.034037563,3,2.653719008,0,2065,59.75,20,2012-08-14 20:08:39,457.5
4174,4174,みなぎるエンジェルさん,9,9,5.00E-04,5.00E-04,15,5.31E-04,0,1,36,0.055792281,3,2.312396694,0,192248,4063,568,2010-11-07 06:35:47,990
540,540,X.歌_.お経,9,9,5.00E-04,5.00E-04,21,5.25E-04,0,1,36,0.024739691,3,2.718181818,0,5546.568945,1335.912114,186.7520704,2011-07-12 19:26:22,594.1061778
6282,6282,石川県警,9,9,5.00E-04,5.00E-04,15,5.31E-04,0,1,36,0.055792281,3,2.312396694,0,192248,4063,568,2010-11-07 06:35:47,990
1311,1311,X.肝試しの後に....,9,9,5.00E-04,5.00E-04,9,5.16E-04,0,1,36,0.025363762,3,2.725619835,0,21694.90817,1541.304198,349.6151716,2011-06-24 10:25:55,686.6266642
260,260,X.死に行く順番.,9,9,5.00E-04,5.00E-04,22,5.31E-04,0,1,36,0.027858687,3,2.615702479,0,8223.71949,1372.437119,223.1761258,2011-07-08 05:43:14,716.3021336
499,499,ＨＤＤがバイド化,9,9,5.00E-04,5.00E-04,15,5.36E-04,0,1,36,0.055637474,3,2.312396694,0,222308,5764,754,2010-11-17 17:47:53,1204
5683,5683,建築伝説の始まり,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.059925098,3,2.367768595,0,19985,473,413,2011-10-04 00:31:27,1223
2010,2010,Minecraft自宅紹介シリーズ,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.059925098,3,2.367768595,0,10627,281.5,214.5,2012-05-14 23:59:56,980
6174,6174,後の世界創設者,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.059925098,3,2.367768595,0,19985,473,413,2011-10-04 00:31:27,1223
1203,1203,Minecraft建築部,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.059925098,3,2.367768595,0,10627,281.5,214.5,2012-05-14 23:59:56,980
3400,3400,ぬこぬこ動画,9,9,5.00E-04,5.00E-04,22,5.42E-04,0,1,36,0.054707788,3,2.410743802,0,2175,203,37,2012-03-04 21:09:53,768
2731,2731,セルフ土葬ハウス,9,9,5.00E-04,5.00E-04,22,5.42E-04,0,1,36,0.054707788,3,2.410743802,0,2175,203,37,2012-03-04 21:09:53,768
3992,3992,ゆっくりできない,9,9,5.00E-04,5.00E-04,15,5.89E-04,0,1,36,0.035276301,3,2.42892562,0,1563,47,21,2011-07-22 07:02:37,766
4429,4429,東方卓遊戯,33,80,0.001698556,0.001698556,22,0.001643121,0,0.339015152,179,0.105205006,3,2.22892562,713.1038642,11948.36842,290.5263158,60.63157895,2013-02-20 17:30:30,701.4210526
177,177,X.勝率.打率,9,9,5.00E-04,5.00E-04,22,5.41E-04,0,1,36,0.06311149,3,2.266115702,0,12316.03765,788.3465372,416.568985,2011-07-11 19:28:36,703.8455904
3192,3192,ゆっくりTRPG完結済みリンク,14,25,7.49E-04,7.49E-04,22,7.50E-04,0,0.681318681,62,0.065792823,3,2.399173554,13.48259131,106515.56,1835.56,2037.4,2013-02-21 19:11:17,832.92
2017,2017,クトゥノイア,9,9,5.00E-04,5.00E-04,22,5.25E-04,0,1,36,0.039959814,3,2.423966942,0,81154,1018,941,2012-02-24 16:35:50,387
4020,4020,チームモヒカン,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012-05-12 16:39:42,1181
2014,2014,グール,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012-05-12 16:39:42,1181
4593,4593,マトリックス避け,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012-05-12 16:39:42,1181
222,222,BBA_RUN,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012-05-12 16:39:42,1181
4025,4025,ランキング,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.041277646,3,2.423966942,0,1240,15,4,2012-01-25 23:44:37,1016
3829,3829,二次創作卓リンク,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.041277646,3,2.423966942,0,3065.333333,143.3333333,71,2013-07-05 13:47:20,1038.333333
5699,5699,卓上ゲーム,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.041277646,3,2.423966942,0,1240,15,4,2012-01-25 23:44:37,1016
2755,2755,ボードゲーム,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.041277646,3,2.423966942,0,1240,15,4,2012-01-25 23:44:37,1016
3519,3519,オンラインセッション,9,9,5.00E-04,5.00E-04,22,5.14E-04,0,1,36,0.050862673,3,2.349586777,0,1565,63,43,2013-04-03 02:04:22,461
1211,1211,オリジナル卓リンク,15,18,7.99E-04,7.99E-04,22,8.03E-04,0,0.676190476,71,0.058548015,3,2.344628099,44.94183503,1884.333333,83.66666667,44.66666667,2012-08-04 15:45:57,748
6248,6248,初心者TRPG部,9,9,5.00E-04,5.00E-04,22,5.14E-04,0,1,36,0.050862673,3,2.349586777,0,1565,63,43,2013-04-03 02:04:22,461
902,902,TRPGオリジナルリプレイ動画リンク,12,15,6.49E-04,6.49E-04,22,6.47E-04,0,0.772727273,51,0.071263698,3,2.332231405,11.822466,3083,149.25,54,2013-04-25 12:46:07,891.5
5283,5283,亀フェル,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.052120554,3,2.410743802,0,13117,466,33,2011-05-11 00:51:57,404
236,236,X.食事中の方は視聴にご注意下さい.,9,9,5.00E-04,5.00E-04,22,5.44E-04,0,1,36,0.041528064,3,2.414876033,0,11035.4529,1456.775332,443.1697237,2011-07-23 11:06:03,706.8996661
5801,5801,海のぬし釣り,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.052120554,3,2.410743802,0,13117,466,33,2011-05-11 00:51:57,404
654,654,yumeyume,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.052120554,3,2.410743802,0,12420.6,384.2,46.4,2011-06-10 18:52:12,794.2
6270,6270,深海のドン,9,9,5.00E-04,5.00E-04,22,5.70E-04,0,1,36,0.052120554,3,2.410743802,0,13117,466,33,2011-05-11 00:51:57,404
194,194,SFC,10,12,5.50E-04,5.50E-04,22,6.14E-04,0,0.866666667,39,0.058781491,3,2.409917355,1.5,11265.33333,370,55,2011-08-22 07:41:56,902
5693,5693,大正卓,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,2012-05-13 18:57:32,1008
1209,1209,いちたりた,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,2012-05-13 18:57:32,1008
6183,6183,大正浪漫,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,2012-05-13 18:57:32,1008
501,501,X.審議中.,9,9,5.00E-04,5.00E-04,14,4.96E-04,0,1,36,0.027054686,3,2.708264463,0,1204.860913,2094.417087,481.9894238,2011-06-15 22:34:10,913.6105396
5174,5174,紅華猫,9,9,5.00E-04,5.00E-04,12,5.62E-04,0,1,36,0.04014157,3,2.423140496,0,15830,539,80,2012-10-19 00:40:17,1177
2764,2764,ﾊｰﾄﾌﾙｸﾄｩﾙﾌ,9,9,5.00E-04,5.00E-04,12,5.62E-04,0,1,36,0.04014157,3,2.423140496,0,15830,539,80,2012-10-19 00:40:17,1177
2026,2026,ｷﾞｬｰｲｸｻｰﾝ,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,2012-10-20 14:49:25,770
4219,4219,朗読してみた,11,12,5.99E-04,5.99E-04,21,5.74E-04,0,0.8,44,0.041530228,3,2.628099174,27.71619301,2798,168.5,22.5,2009-01-22 10:56:19,249
3611,3611,フルボイス,19,19,9.99E-04,9.99E-04,21,9.30E-04,0,0.549707602,94,0.076676435,3,2.292561983,318.352491,2900,192,21.5,2009-09-10 11:41:06,836
5340,5340,何やってんだ俺,9,9,5.00E-04,5.00E-04,21,4.92E-04,0,1,36,0.031966569,3,2.704132231,0,5259,326,42,2009-03-09 23:28:36,249
226,226,X.帝都モノガタリ.灯火の行く橋,9,9,5.00E-04,5.00E-04,22,5.53E-04,0,1,36,0.057517208,3,2.403305785,0,12225.57559,1786.979237,309.1612422,2011-07-10 03:51:31,665.205482
6310,6310,演じてみた,9,9,5.00E-04,5.00E-04,21,4.92E-04,0,1,36,0.031966569,3,2.704132231,0,5259,326,42,2009-03-09 23:28:36,249
480,480,X2.56,9,9,5.00E-04,5.00E-04,22,5.58E-04,0,1,36,0.053202356,3,2.410743802,0,15465.20443,1948.064366,247.6263807,2011-07-04 14:02:26,875.5451029
3385,3385,スナザメ,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,147683,6815,1766,2012-05-12 14:02:40,980
3383,3383,ホラー実況プレイpart1リンク,9,12,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,104350.4,3960.2,1255.7,2011-09-18 14:25:42,1012.6
5666,5666,中毒性の高い動画,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,147683,6815,1766,2012-05-12 14:02:40,980
1168,1168,Ib実況part1リンク,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,147683,6815,1766,2012-05-12 14:02:40,980
6274,6274,小林幸子,9,9,5.00E-04,5.00E-04,22,5.42E-04,0,1,36,0.054730736,3,2.410743802,0,5691,93,17,2011-05-17 13:38:28,948
475,475,RPGツクール,27,34,0.001398811,0.001398811,22,0.001365527,0,0.404558405,142,0.115346912,3,2.096694215,836.1870572,38662.75,1745.5,447,2011-07-02 05:48:20,1055.5
6160,6160,山田権座衛門之助ゆっくり衛門,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,147683,6815,1766,2012-05-12 14:02:40,980
169,169,Ib,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.053736815,3,2.410743802,0,33128,1711.75,262.5,2012-10-27 01:35:24,729
294,294,X2005_YU55,9,9,5.00E-04,5.00E-04,21,4.93E-04,0,1,36,0.029045772,3,2.732231405,0,5820.850126,2146.010464,659.4315625,2011-07-02 03:30:15,817.7800535
2378,2378,おいやめろ,14,14,7.49E-04,7.49E-04,4,7.79E-04,0,0.626373626,57,0.055863134,3,2.282644628,155.8619526,87550.33333,5098,167,2011-11-06 15:30:08,755.6666667
5107,5107,出ぼっち,10,10,5.50E-04,5.50E-04,4,6.11E-04,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,2010-10-09 13:46:18,867
1929,1929,インフィニット血便,10,10,5.50E-04,5.50E-04,4,6.11E-04,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,2010-10-09 13:46:18,867
5642,5642,夢の国チキンレース,10,10,5.50E-04,5.50E-04,4,6.11E-04,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,2010-10-09 13:46:18,867
1128,1128,いちろ少年忌憚,10,10,5.50E-04,5.50E-04,4,6.11E-04,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,2010-10-09 13:46:18,867
